STATE,UACE,NAME,STATEFP,PART,POP,HOUSING,AREALAND,AREALANDSQMI,AREAWATER,AREAWATERSQMI,POPDEN
Texas,40189,"Horseshoe Bay, TX",48,,"5,583","4,331","21,962,211",8.48,"259,131",0.1,658.4
Texas,40429,"Houston, TX",48,,"5,853,575","2,232,438","4,539,436,477","1,752.69","66,558,913",25.7,"3,339.77"
Texas,40807,"Huntsville, TX",48,,"43,415","15,643","44,021,442",17,"741,871",0.29,"2,554.31"
Texas,41644,"Iowa Park, TX",48,,"6,454","2,785","7,925,550",3.06,"187,040",0.07,"2,109.10"
Texas,42427,"Jacksonville, TX",48,,"13,881","5,546","27,309,380",10.54,0,0,"1,316.46"
Texas,42751,"Jasper, TX",48,,"7,000","3,373","22,111,605",8.54,"13,407",0.01,819.93
Texas,44074,"Kaufman, TX",48,,"6,127","2,290","7,944,797",3.07,"4,313",0,"1,997.39"
Texas,44614,"Kermit, TX",48,,"6,381","2,643","7,225,148",2.79,0,0,"2,287.39"
Texas,44641,"Kerrville, TX",48,,"31,844","14,956","56,518,765",21.82,"435,135",0.17,"1,459.26"
Texas,44938,"Kilgore, TX",48,,"16,719","6,776","56,365,620",21.76,"56,215",0.02,768.23
Texas,44992,"Killeen, TX",48,,"257,222","98,214","260,093,903",100.42,"715,102",0.28,"2,561.39"
Texas,45181,"Kingsland, TX",48,,"8,093","4,878","26,779,704",10.34,"158,083",0.06,782.71
Texas,45316,"Kingsville, TX",48,,"24,945","11,291","32,856,175",12.69,"6,585",0,"1,966.37"
Texas,45761,"Krum, TX",48,,"5,876","2,062","8,470,367",3.27,"6,508",0,"1,796.71"
Texas,46180,"Lago Vista (Travis County), TX",48,,"8,463","4,303","21,690,317",8.37,0,0,"1,010.55"
Texas,46342,"La Grange, TX",48,,"5,020","2,296","9,892,476",3.82,"8,895",0,"1,314.31"
Texas,46639,"Lake Conroe Eastshore, TX",48,,"12,188","5,755","20,059,231",7.74,"85,746",0.03,"1,573.68"
Texas,46666,"Lake Conroe Westshore, TX",48,,"29,322","14,134","49,897,496",19.27,"6,270,961",2.42,"1,521.99"
Texas,46801,"Lake Jackson, TX",48,,"56,054","24,765","88,959,801",34.35,"5,038,143",1.95,"1,631.96"
Texas,47395,"Lamesa, TX",48,,"8,731","3,952","11,251,019",4.34,"23,217",0.01,"2,009.88"
Texas,47422,"Lampasas, TX",48,,"6,674","3,004","10,140,685",3.92,"24,267",0.01,"1,704.58"
Texas,47854,"Laredo, TX",48,,"251,462","79,974","166,290,032",64.2,"1,566,734",0.6,"3,916.55"
Texas,49204,"Levelland, TX",48,,"12,601","5,391","16,589,128",6.41,"5,302",0,"1,967.34"
Texas,49690,"Liberty, TX",48,,"6,387","2,607","13,918,964",5.37,0,0,"1,188.47"
Texas,50014,"Lindale--Hideaway, TX",48,,"11,770","5,046","31,849,222",12.3,"1,346,264",0.52,957.14
Texas,50365,"Littlefield, TX",48,,"5,626","2,573","7,763,061",3,0,0,"1,877.00"
Texas,50662,"Livingston, TX",48,,"5,592","2,377","17,852,551",6.89,"28,894",0.01,811.27
Texas,50743,"Lockhart, TX",48,,"12,886","5,022","21,561,023",8.32,"16,001",0.01,"1,547.91"
Texas,51256,"Longview, TX",48,,"107,099","45,766","233,762,595",90.26,"917,375",0.35,"1,186.61"
Texas,51877,"Lubbock, TX",48,,"272,280","116,963","275,248,143",106.27,"2,166,424",0.84,"2,562.06"
Texas,51985,"Lufkin, TX",48,,"41,551","17,728","95,156,630",36.74,"567,033",0.22,"1,130.94"
Texas,52039,"Luling, TX",48,,"5,391","2,218","7,275,021",2.81,0,0,"1,919.26"
Texas,52390,"McAllen, TX",48,,"779,553","269,683","844,899,606",326.22,"1,681,658",0.65,"2,389.67"
Texas,52606,"McGregor, TX",48,,"5,139","1,981","6,001,304",2.32,0,0,"2,217.84"
Texas,52695,"McKinney--Frisco, TX",48,,"504,803","181,086","392,749,186",151.64,"3,806,139",1.47,"3,328.93"
Texas,54050,"Manor, TX",48,,"17,006","5,733","13,793,390",5.33,0,0,"3,193.22"
Texas,54334,"Marble Falls, TX",48,,"7,953","3,692","14,286,889",5.52,"522,664",0.2,"1,441.75"
Texas,54820,"Marlin, TX",48,,"5,396","2,430","10,625,487",4.1,"114,571",0.04,"1,315.29"
Texas,55036,"Marshall, TX",48,,"21,387","8,991","41,867,103",16.16,"54,941",0.02,"1,323.05"
Texas,55495,"Mathis, TX",48,,"5,253","2,306","8,399,920",3.24,0,0,"1,619.68"
Texas,56074,"Melissa--Anna, TX",48,,"34,516","11,551","43,891,925",16.95,"188,106",0.07,"2,036.73"
Texas,56521,"Mexia, TX",48,,"6,661","2,695","11,631,870",4.49,"83,451",0.03,"1,483.16"
Texas,57007,"Midland, TX",48,,"141,997","59,089","176,864,141",68.29,"145,403",0.06,"2,079.40"
Texas,57034,"Midlothian, TX",48,,"30,908","10,511","64,025,479",24.72,"530,345",0.2,"1,250.30"
Texas,57547,"Mineola, TX",48,,"5,699","2,495","14,647,065",5.66,"153,653",0.06,"1,007.73"
Texas,57574,"Mineral Wells, TX",48,,"14,211","5,987","22,936,185",8.86,"67,060",0.03,"1,604.73"
Texas,58087,"Monahans, TX",48,,"9,162","4,019","18,911,937",7.3,"31,467",0.01,"1,254.74"
Texas,58429,"Mont Belvieu, TX",48,,"12,180","4,061","27,955,192",10.79,"157,513",0.06,"1,128.45"
Texas,60166,"Mount Pleasant, TX",48,,"15,419","5,636","32,981,554",12.73,"840,959",0.32,"1,210.83"
Texas,60571,"Muleshoe, TX",48,,"5,159","1,944","6,955,733",2.69,0,0,"1,920.97"
Texas,60949,"Nacogdoches, TX",48,,"33,732","14,961","64,761,902",25,"197,886",0.08,"1,349.03"
Texas,61381,"Navasota, TX",48,,"7,458","3,021","18,281,173",7.06,"104,492",0.04,"1,056.61"
Texas,61921,"New Boston, TX",48,,"4,502","2,138","9,654,465",3.73,"6,794",0,"1,207.74"
Texas,61948,"New Braunfels, TX",48,,"100,736","41,658","130,603,555",50.43,"2,143,743",0.83,"1,997.69"
Texas,64864,"Odessa, TX",48,,"154,818","63,127","222,727,634",86,"1,247,556",0.48,"1,800.30"
Texas,65647,"Orange, TX",48,,"40,796","18,518","95,108,876",36.72,"4,947,934",1.91,"1,110.95"
Texas,67078,"Palestine, TX",48,,"18,615","7,789","39,343,056",15.19,"185,637",0.07,"1,225.44"
Texas,67240,"Pampa, TX",48,,"16,865","8,413","21,374,659",8.25,0,0,"2,043.55"
Texas,67564,"Paris, TX",48,,"26,292","12,343","45,395,056",17.53,"161,369",0.06,"1,500.07"
Texas,68212,"Pearsall, TX",48,,"9,063","3,016","14,015,152",5.41,0,0,"1,674.83"
Texas,68239,"Pecan Plantation, TX",48,,"6,831","3,229","21,036,038",8.12,"46,831",0.02,841.04
Texas,68266,"Pecos, TX",48,,"13,081","4,232","19,995,661",7.72,0,0,"1,694.35"
Texas,68752,"Perryton, TX",48,,"8,391","3,580","10,305,237",3.98,0,0,"2,108.89"
Texas,69513,"Pinehurst (Montgomery County)--Magnolia, TX",48,,"9,667","3,376","22,516,479",8.69,"69,482",0.03,"1,111.96"
Texas,69967,"Plainview, TX",48,,"22,615","9,073","30,525,007",11.79,0,0,"1,918.84"
Texas,70237,"Pleasanton, TX",48,,"13,983","5,668","23,462,251",9.06,"13,126",0.01,"1,543.58"
Texas,70993,"Port Arthur, TX",48,,"116,819","47,850","172,141,854",66.46,"7,867,704",3.04,"1,757.62"
Texas,71182,"Port Isabel--South Padre Island--Laguna Vista, TX",48,,"12,413","11,230","18,973,479",7.33,"946,849",0.37,"1,694.45"
Texas,71371,"Port Lavaca, TX",48,,"12,055","5,006","27,154,857",10.48,"121,453",0.05,"1,149.79"
Texas,72397,"Princeton, TX",48,,"18,184","5,936","21,331,024",8.24,"156,654",0.06,"2,207.88"
Texas,73612,"Raymondville, TX",48,,"12,986","3,991","14,592,800",5.63,"151,218",0.06,"2,304.81"
Texas,75072,"Rio Grande City--Roma, TX",48,,"47,070","16,204","50,484,921",19.49,"356,185",0.14,"2,414.80"
Texas,75556,"Robstown, TX",48,,"10,775","4,198","9,491,863",3.66,0,0,"2,940.11"
Texas,75691,"Rockdale, TX",48,,"5,464","2,537","8,550,770",3.3,0,0,"1,655.02"
Texas,75853,"Rockport, TX",48,,"16,217","10,898","49,427,181",19.08,"1,561,027",0.6,849.77
Texas,76555,"Royse City, TX",48,,"13,922","4,799","15,887,851",6.13,"75,670",0.03,"2,269.52"
Texas,78553,"San Angelo, TX",48,,"99,982","43,410","127,600,935",49.27,"2,639,628",1.02,"2,029.39"
Texas,78580,"San Antonio, TX",48,,"1,992,689","789,482","1,588,802,530",613.44,"8,698,357",3.36,"3,248.38"
Texas,78958,"Sanger, TX",48,,"8,279","3,144","11,371,906",4.39,"57,008",0.02,"1,885.57"
Texas,79201,"San Marcos, TX",48,,"70,801","30,583","63,296,277",24.44,"115,426",0.04,"2,897.07"
Texas,80281,"Sealy, TX",48,,"6,385","2,718","14,718,390",5.68,"160,229",0.06,"1,123.57"
Texas,80497,"Seguin, TX",48,,"28,998","12,250","51,794,885",20,"1,963,042",0.76,"1,450.04"
Texas,80632,"Seminole, TX",48,,"7,068","2,807","8,746,908",3.38,0,0,"2,092.86"
Texas,81631,"Sherman--Denison, TX",48,,"66,691","28,718","99,698,210",38.49,"309,737",0.12,"1,732.52"
Texas,82009,"Silsbee, TX",48,,"9,234","4,130","31,325,736",12.09,"183,333",0.07,763.46
Texas,82171,"Sinton, TX",48,,"5,661","2,203","6,005,422",2.32,0,0,"2,441.45"
Texas,82414,"Slaton, TX",48,,"5,678","2,464","7,125,449",2.75,"30,586",0.01,"2,063.86"
Texas,82711,"Snyder, TX",48,,"11,547","4,783","18,641,089",7.2,"58,466",0.02,"1,604.34"
Texas,83080,"Sonterra, TX",48,,"9,024","3,182","8,032,771",3.1,"25,107",0.01,"2,909.59"
Texas,84763,"Stephenville, TX",48,,"20,852","8,447","24,282,134",9.38,"11,395",0,"2,224.12"
Texas,85546,"Sulphur Springs, TX",48,,"14,683","6,547","28,051,656",10.83,"476,384",0.18,"1,355.67"
Texas,86167,"Sweetwater, TX",48,,"10,372","5,035","19,549,660",7.55,"2,421",0,"1,374.11"
Texas,86734,"Taylor, TX",48,,"15,147","5,969","18,191,471",7.02,"167,477",0.06,"2,156.54"
Texas,87058,"Temple, TX",48,,"114,632","47,995","151,216,886",58.39,"542,019",0.21,"1,963.38"
Texas,87166,"Terrell, TX",48,,"16,581","6,180","31,864,140",12.3,"11,575",0,"1,347.74"
Texas,87193,"Texarkana, TX--AR",48,P,"53,144","23,134","116,566,135",45.01,"638,975",0.25,"1,180.81"
Texas,87300,"The Woodlands--Conroe, TX",48,,"402,454","153,788","567,571,240",219.14,"3,890,375",1.5,"1,836.51"
Texas,89326,"Tyler, TX",48,,"131,028","55,860","211,165,770",81.53,"2,199,378",0.85,"1,607.08"
Texas,89839,"Uvalde, TX",48,,"15,926","6,182","19,037,171",7.35,"22,341",0.01,"2,166.72"
Texas,90379,"Vernon, TX",48,,"9,524","4,516","15,002,986",5.79,"23,262",0.01,"1,644.14"
Texas,90514,"Victoria, TX",48,,"65,986","28,572","87,023,661",33.6,0,0,"1,963.87"
Texas,91027,"Waco, TX",48,,"192,844","79,136","232,786,010",89.88,"1,417,901",0.55,"2,145.59"
Texas,93484,"Weatherford, TX",48,,"48,112","19,274","100,200,945",38.69,"176,674",0.07,"1,243.60"
Texas,93970,"West Columbia, TX",48,,"5,888","2,537","9,625,372",3.72,"1,285,408",0.5,"1,584.34"
Texas,94672,"Wharton, TX",48,,"8,526","3,907","12,064,164",4.66,"7,360",0,"1,830.40"
Texas,94863,"Whitehouse, TX",48,,"9,139","3,272","13,499,092",5.21,"151,177",0.06,"1,753.44"
Texas,95104,"Wichita Falls, TX",48,,"97,039","42,923","131,530,216",50.78,0,0,"1,910.81"
Texas,97696,"Yoakum, TX",48,,"5,598","2,473","8,161,955",3.15,0,0,"1,776.38"
Texas,98101,"Zapata--Medina, TX",48,,"10,942","4,642","12,847,239",4.96,0,0,"2,205.89"
Utah,10243,"Brigham City, UT",49,,"25,827","8,992","26,251,248",10.14,"6,306",0,"2,548.13"
Utah,14698,"Cedar City, UT",49,,"40,899","14,337","47,391,148",18.3,0,0,"2,235.18"
Utah,25480,"Eagle Mountain, UT",49,,"10,269","2,550","5,234,338",2.02,0,0,"5,081.17"
Utah,27712,"Ephraim, UT",49,,"5,049","1,680","4,521,315",1.75,0,0,"2,892.27"
Utah,34543,"Grantsville, UT",49,,"9,598","2,958","11,380,863",4.39,0,0,"2,184.25"
Utah,38053,"Heber, UT",49,,"25,059","8,634","34,034,230",13.14,0,0,"1,906.98"
Utah,40888,"Hurricane, UT",49,,"19,370","7,645","26,552,392",10.25,0,0,"1,889.40"
Utah,50959,"Logan, UT",49,,"113,927","37,528","123,606,252",47.72,"87,264",0.03,"2,387.17"
Utah,57844,"Moab, UT",49,,"7,933","4,167","17,145,883",6.62,0,0,"1,198.33"
Utah,61570,"Nephi, UT",49,,"6,330","2,117","9,098,316",3.51,0,0,"1,801.94"
Utah,64945,"Ogden--Layton, UT",49,,"608,857","203,545","550,625,260",212.6,"1,380,326",0.53,"2,863.89"
Utah,67620,"Park City--Snyderville, UT",49,,"16,168","12,233","38,612,790",14.91,0,0,"1,084.48"
Utah,68170,"Payson--Santaquin, UT",49,,"31,132","9,024","24,241,007",9.36,"29,173",0.01,"3,326.24"
Utah,72235,"Price, UT",49,,"13,346","5,968","26,075,486",10.07,0,0,"1,325.61"
Utah,72559,"Provo--Orem, UT",49,,"588,609","172,501","417,268,530",161.11,"758,864",0.29,"3,653.50"
Utah,74395,"Richfield, UT",49,,"8,393","3,020","12,281,703",4.74,0,0,"1,769.93"
Utah,76258,"Roosevelt, UT",49,,"6,316","2,361","8,644,779",3.34,0,0,"1,892.28"
Utah,77446,"St. George, UT",49,,"134,109","55,868","158,058,286",61.03,"21,969",0.01,"2,197.55"
Utah,78499,"Salt Lake City, UT",49,,"1,178,533","424,925","778,073,097",300.42,"510,795",0.2,"3,923.01"
Utah,84304,"Stansbury Park, UT",49,,"12,804","3,586","8,131,796",3.14,"490,768",0.19,"4,078.09"
Utah,85681,"Summit Park, UT",49,,"7,317","2,901","9,357,352",3.61,0,0,"2,025.25"
Utah,88057,"Tooele, UT",49,,"34,892","11,507","29,902,374",11.55,0,0,"3,022.16"
Utah,88354,"Tremonton, UT",49,,"11,898","3,904","17,479,565",6.75,0,0,"1,762.95"
Utah,90352,"Vernal, UT",49,,"19,620","7,748","40,552,602",15.66,0,0,"1,253.08"
Utah,94591,"West Wendover, NV--UT",49,P,"1,048",499,"14,569,484",5.63,0,0,186.3
Vermont,5221,"Barre--Montpelier, VT",50,,"20,014","10,096","37,270,872",14.39,"413,559",0.16,"1,390.79"
Vermont,6679,"Bellows Falls, VT--NH",50,P,"3,054","1,614","4,380,229",1.69,"45,965",0.02,"1,805.80"
Vermont,6922,"Bennington, VT",50,,"13,759","6,140","30,128,576",11.63,"301,080",0.12,"1,182.79"
Vermont,9703,"Brattleboro, VT",50,,"10,285","5,500","14,831,844",5.73,"101,337",0.04,"1,796.00"
Vermont,11755,"Burlington, VT",50,,"118,032","52,015","160,616,181",62.01,"2,579,671",1,"1,903.30"
Vermont,48583,"Lebanon, NH--VT",50,P,"7,194","3,668","18,068,635",6.98,"319,809",0.12,"1,031.20"
Vermont,56737,"Middlebury, VT",50,,"6,154","1,939","11,337,138",4.38,"266,537",0.1,"1,405.89"
Vermont,57402,"Milton, VT",50,,"6,417","2,701","14,324,910",5.53,"219,528",0.08,"1,160.21"
Vermont,77014,"Rutland, VT",50,,"19,550","10,162","35,557,929",13.73,"367,752",0.14,"1,423.99"
Vermont,77176,"St. Albans, VT",50,,"11,368","5,232","20,634,347",7.97,"12,608",0,"1,426.89"
Vermont,77689,"St. Johnsbury, VT",50,,"4,883","2,472","8,328,523",3.22,"225,342",0.09,"1,518.51"
Vermont,84007,"Springfield, VT",50,,"5,140","2,660","11,267,289",4.35,"278,180",0.11,"1,181.52"
Virginia,1738,"Altavista, VA",51,,"4,597","2,250","15,387,790",5.94,"163,736",0.06,773.74
Virginia,5958,"Bealeton, VA",51,,"6,608","2,257","11,316,315",4.37,"20,856",0.01,"1,512.39"
Virginia,6220,"Bedford, VA",51,,"7,541","3,587","22,211,678",8.58,"30,240",0.01,879.32
Virginia,7678,"Big Stone Gap, VA",51,,"6,915","2,830","17,045,424",6.58,"230,875",0.09,"1,050.71"
Virginia,8002,"Blacksburg--Christiansburg, VA",51,,"72,400","29,193","88,004,948",33.98,"135,579",0.05,"2,130.73"
Virginia,8515,"Bluefield, WV--VA",51,P,"6,033","2,867","24,180,195",9.34,"70,903",0.03,646.21
Virginia,10351,"Bristol, TN--VA",51,P,"33,669","16,510","83,196,547",32.12,"169,729",0.07,"1,048.15"
Virginia,10405,"Broadway--Timberville, VA",51,,"7,188","2,960","9,320,100",3.6,"73,819",0.03,"1,997.49"
Virginia,11269,"Buena Vista, VA",51,,"6,603","2,937","10,478,258",4.05,"1,846",0,"1,632.11"
Virginia,15724,"Charlottesville, VA",51,,"104,191","45,311","95,500,538",36.87,"767,733",0.3,"2,825.67"
Virginia,16507,"Chincoteague, VA",51,,"3,223","4,092","10,513,333",4.06,"330,156",0.13,793.99
Virginia,17857,"Clifton Forge, VA",51,,"5,127","2,759","11,648,596",4.5,"229,031",0.09,"1,139.95"
Virginia,18775,"Colonial Beach, VA",51,,"3,975","2,539","4,478,990",1.73,"28,648",0.01,"2,298.55"
Virginia,20746,"Covington, VA",51,,"7,745","4,051","18,976,990",7.33,"595,459",0.23,"1,057.04"
Virginia,21448,"Crozet, VA",51,,"9,378","3,779","11,622,504",4.49,"68,900",0.03,"2,089.82"
Virginia,21691,"Culpeper, VA",51,,"22,563","8,059","24,269,595",9.37,"64,317",0.02,"2,407.86"
Virginia,22253,"Danville, VA--NC",51,P,"46,644","24,040","93,899,773",36.25,"1,443,948",0.56,"1,286.56"
Virginia,26956,"Elkton, VA",51,,"5,032","2,933","12,446,028",4.81,"63,976",0.02,"1,047.15"
Virginia,27550,"Emporia, VA",51,,"6,871","3,067","16,944,802",6.54,"153,998",0.06,"1,050.22"
Virginia,29332,"Farmville, VA",51,,"7,916","3,005","16,997,941",6.56,"291,443",0.11,"1,206.17"
Virginia,31438,"Franklin, VA",51,,"8,749","4,228","16,677,506",6.44,"112,306",0.04,"1,358.70"
Virginia,31600,"Fredericksburg, VA",51,,"167,679","64,150","232,112,733",89.62,"3,161,931",1.22,"1,871.02"
Virginia,31924,"Front Royal, VA",51,,"16,193","6,641","27,731,240",10.71,"55,503",0.02,"1,512.36"
Virginia,32248,"Galax, VA",51,,"6,767","3,271","17,147,499",6.62,"66,597",0.03,"1,022.10"
Virginia,36190,"Hagerstown, MD--WV--PA--VA",51,P,134,51,"2,009,195",0.78,295,0,172.74
Virginia,37162,"Harrisonburg, VA",51,,"73,377","27,080","80,557,325",31.1,"190,942",0.07,"2,359.13"
Virginia,45235,"Kingsport, TN--VA",51,P,365,193,"1,607,318",0.62,540,0,588.15
Virginia,46909,"Lake Monticello, VA",51,,"9,825","4,320","16,382,395",6.33,"1,387,162",0.54,"1,553.29"
Virginia,46972,"Lake of the Woods, VA",51,,"10,902","4,840","18,201,019",7.03,"2,084,416",0.8,"1,551.34"
Virginia,49555,"Lexington, VA",51,,"9,460","3,499","13,682,053",5.28,"123,531",0.05,"1,790.76"
Virginia,52093,"Luray, VA",51,,"4,742","2,225","10,615,945",4.1,"51,669",0.02,"1,156.91"
Virginia,52201,"Lynchburg, VA",51,,"125,596","54,093","237,236,876",91.6,"1,885,255",0.73,"1,371.17"
Virginia,54712,"Marion, VA",51,,"7,281","3,707","18,565,599",7.17,"74,859",0.03,"1,015.73"
Virginia,55252,"Martinsville, VA",51,,"31,273","15,866","103,051,287",39.79,"220,432",0.09,785.98
Virginia,65674,"Orange, VA",51,,"4,802","2,149","7,631,237",2.95,"42,553",0.02,"1,629.76"
Virginia,72694,"Pulaski, VA",51,,"16,588","7,616","39,909,690",15.41,"176,687",0.07,"1,076.50"
Virginia,72856,"Purcellville, VA",51,,"16,475","5,316","19,465,922",7.52,"70,834",0.03,"2,192.04"
Virginia,73207,"Radford, VA",51,,"19,521","8,268","28,631,229",11.05,"460,092",0.18,"1,765.87"
Virginia,74584,"Richlands, VA",51,,"8,746","4,547","21,463,060",8.29,"273,397",0.11,"1,055.40"
Virginia,74746,"Richmond, VA",51,,"1,059,150","447,842","1,326,968,174",512.35,"27,170,510",10.49,"2,067.26"
Virginia,75421,"Roanoke, VA",51,,"217,312","100,135","325,042,587",125.5,"2,047,241",0.79,"1,731.57"
Virginia,76015,"Rocky Mount, VA",51,,"5,411","2,585","17,498,784",6.76,"29,033",0.01,800.88
Virginia,82549,"Smithfield, VA",51,,"9,725","4,086","18,439,296",7.12,"219,477",0.08,"1,365.98"
Virginia,83143,"South Boston, VA",51,,"7,413","3,723","15,997,791",6.18,"85,513",0.03,"1,200.14"
Virginia,83278,"South Hill, VA",51,,"5,076","2,469","16,117,341",6.22,"69,260",0.03,815.69
Virginia,84630,"Staunton--Waynesboro, VA",51,,"59,065","27,498","101,386,449",39.15,"456,468",0.18,"1,508.86"
Virginia,85195,"Strasburg, VA",51,,"7,572","3,294","10,592,876",4.09,"101,609",0.04,"1,851.38"
Virginia,85384,"Suffolk, VA",51,,"42,480","17,157","61,692,056",23.82,"1,743,260",0.67,"1,783.42"
Virginia,86815,"Tazewell, VA",51,,"4,666","2,295","13,417,929",5.18,"62,306",0.02,900.65
Virginia,90892,"Virginia Beach--Norfolk, VA",51,,"1,451,578","609,066","1,247,532,344",481.67,"197,576,464",76.28,"3,013.60"
Virginia,91945,"Warrenton--New Baltimore, VA",51,,"24,437","8,916","44,509,298",17.19,"445,049",0.17,"1,421.98"
Virginia,92242,"Washington--Arlington, DC--VA--MD",51,P,"2,526,853","952,723","1,787,530,077",690.17,"25,332,504",9.78,"3,661.21"
Virginia,95411,"Williamsburg, VA",51,,"89,585","38,974","180,953,914",69.87,"2,649,056",1.02,"1,282.23"
Virginia,96103,"Winchester, VA",51,,"83,377","33,248","109,352,896",42.22,"686,932",0.27,"1,974.76"
Virginia,96843,"Wise--Norton, VA",51,,"8,913","4,452","28,350,106",10.95,"95,639",0.04,814.27
Virginia,97156,"Woodstock, VA",51,,"5,852","2,572","10,055,007",3.88,"16,356",0.01,"1,507.37"
Virginia,97453,"Wytheville, VA",51,,"7,154","3,784","15,489,626",5.98,"29,963",0.01,"1,196.21"
Washington,172,"Aberdeen, WA",53,,"26,603","11,561","28,416,189",10.97,"1,802,207",0.7,"2,424.73"
Washington,2224,"Anacortes, WA",53,,"18,529","8,883","25,533,104",9.86,"908,946",0.35,"1,879.52"
Washington,6335,"Belfair, WA",53,,"5,141","3,022","13,854,178",5.35,"1,964",0,961.09
Washington,6652,"Bellingham, WA",53,,"128,979","56,420","129,840,795",50.13,"7,550,895",2.92,"2,572.80"
Washington,7759,"Birch Bay, WA",53,,"15,833","8,619","33,814,662",13.06,"393,048",0.15,"1,212.71"
Washington,9946,"Bremerton, WA",53,,"224,449","91,973","380,494,577",146.91,"82,515,494",31.86,"1,527.80"
Washington,15076,"Centralia, WA",53,,"42,338","16,951","78,706,156",30.39,"809,598",0.31,"1,393.22"
Washington,15913,"Chelan, WA",53,,"6,380","4,637","19,534,139",7.54,"113,252",0.04,845.91
Washington,15967,"Cheney, WA",53,,"13,176","5,346","8,540,977",3.3,0,0,"3,995.52"
Washington,17560,"Cle Elum, WA",53,,"3,846","2,369","11,724,827",4.53,0,0,849.57
Washington,19369,"Colville, WA",53,,"5,058","2,328","8,356,417",3.23,0,0,"1,567.68"
Washington,19666,"Connell, WA",53,,"5,437","1,021","5,636,806",2.18,0,0,"2,498.18"
Washington,25237,"Duvall, WA",53,,"8,165","2,840","6,406,787",2.47,"3,707",0,"3,300.76"
Washington,26983,"Ellensburg, WA",53,,"21,518","10,092","22,894,467",8.84,"55,313",0.02,"2,434.27"
Washington,27739,"Ephrata, WA",53,,"8,050","3,210","11,064,057",4.27,0,0,"1,884.43"
Washington,31672,"Freeland, WA",53,,"7,907","5,367","31,280,459",12.08,"347,869",0.13,654.69
Washington,31852,"Friday Harbor, WA",53,,"3,542","2,139","11,459,412",4.42,"1,223,349",0.47,800.54
Washington,34381,"Grandview, WA",53,,"11,187","3,353","10,684,232",4.13,0,0,"2,711.87"
Washington,34470,"Granite Falls, WA",53,,"6,349","2,326","8,021,347",3.1,"226,391",0.09,"2,050.01"
Washington,39916,"Hood River, OR--WA",53,P,"4,613","2,140","9,746,383",3.76,0,0,"1,225.85"
Washington,44479,"Kennewick--Richland--Pasco, WA",53,,"255,401","93,872","290,635,009",112.21,"11,717,403",4.52,"2,276.00"
Washington,49312,"Lewiston, ID--WA",53,P,"20,667","9,219","30,826,942",11.9,"275,518",0.11,"1,736.38"
Washington,51148,"Long Beach, WA",53,,"3,252","2,613","7,578,858",2.93,"1,747",0,"1,111.33"
Washington,51283,"Longview, WA--OR",53,P,"67,464","28,342","85,196,166",32.89,"2,779,977",1.07,"2,050.93"
Washington,52228,"Lynden, WA",53,,"15,995","6,246","13,762,353",5.31,"28,897",0.01,"3,010.16"
Washington,55333,"Marysville, WA",53,,"160,440","58,939","175,597,979",67.8,"4,885,337",1.89,"2,366.41"
Washington,58369,"Monroe, WA",53,,"24,635","8,004","29,687,874",11.46,"156,304",0.06,"2,149.17"
Washington,58469,"Montesano--Elma, WA",53,,"12,682","5,360","25,946,997",10.02,"119,784",0.05,"1,265.90"
Washington,59518,"Moses Lake, WA",53,,"38,751","15,228","71,676,230",27.67,"9,828,253",3.79,"1,400.25"
